gene,gene_id,logFC,logCPM,F,PValue,FDR
CTD_2047H16.4,ENSG00000263069,-0.233889018594104,1.48154061055192,2.44184505983779,0.130003288126146,0.3242269089751
ZNF213_AS1,ENSG00000263072,-0.12759961742481,3.39667270612382,1.46167683988658,0.237341780349536,0.462879908050655
LRRC37A17P,ENSG00000263142,-0.155434106173332,3.11675778780379,1.43521445128186,0.241522162153613,0.467446320569825
RPS7P1,ENSG00000263266,0.0831413815196174,8.32226953790385,0.711352358790813,0.406545246497903,0.627223363103722
CTC_524C5.2,ENSG00000263272,-0.267403341267446,2.54344400113699,2.5435539567502,0.122605480669884,0.312890897624555
TAPT1_AS1,ENSG00000263327,-0.577905860899959,0.482880664933547,5.99589550312688,0.0212542254148737,0.110765624870972
RP1_59D14.5,ENSG00000263345,-0.194622148396738,0.88096952852049,1.00300181202722,0.325644213520644,0.555206306620164
RP11_53I6.4,ENSG00000263393,-0.457786061714847,-0.614875429241664,4.01472321928327,0.0578688675362342,0.199803408122853
RP5_890E16.2,ENSG00000263412,-0.194715953714968,1.54356430191743,0.894907255652486,0.352698731112139,0.580603588357984
SRSF8,ENSG00000263465,0.0897321115426074,5.75479452522427,0.933831089913048,0.342607493388392,0.572133621786929
RP1_56K13.2,ENSG00000263466,-0.28001291069512,0.370593241285423,1.80395747640844,0.190627056417499,0.407213135423653
RP11_118E18.4,ENSG00000263499,-0.0129267631704379,0.455752650007669,0.00236160300208016,0.961605461118354,0.98074128181619
IKBKE,ENSG00000263528,0.395368759440261,3.06421854817059,10.0253046683158,0.00386109013221802,0.0409826060901999
AK4P1,ENSG00000263535,0.815291677319604,1.55248904005066,19.2466916743195,0.000163511206958317,0.00611776219320591
UBBP4,ENSG00000263563,0.0481520497235497,5.55330666250026,0.16402738096341,0.688726682252641,0.835227065144082
RP11_737O24.3,ENSG00000263606,-0.129418740490679,1.23652070398278,0.340827554877542,0.56428927381323,0.751560645822752
RP11_45M22.3,ENSG00000263624,-0.0457134647785435,1.28859263618748,0.0450552671839719,0.83352688579667,0.918637732716464
RP11_498C9.15,ENSG00000263731,0.366915875710246,4.15838956158751,16.7178087496698,0.000360086766564358,0.0100505019399939
LINC00667,ENSG00000263753,-0.0241318656623613,5.83157544114986,0.0815865942999917,0.777379826583049,0.888205434803054
RP11_321A17.3,ENSG00000263781,0.0673713229927402,0.0750659828706152,0.0872849649577213,0.770492397834709,0.88411974221373
RP11_649A18.4,ENSG00000263786,-0.423560955753715,0.543831188827871,1.64824432807384,0.210311920723511,0.432087072926916
RP11_849F2.7,ENSG00000263809,-0.389214700931441,-0.100422895108574,3.68922262808059,0.0655872495021236,0.215539229372611
RP11_573D15.9,ENSG00000263826,0.0881956383643667,3.58716638275707,0.392965275091075,0.53610929994496,0.731370452694202
RP11_649A18.12,ENSG00000263843,-0.391420299660557,0.485650624591667,4.01682723033368,0.0553690788402491,0.195085553067662
CIAPIN1P,ENSG00000263846,0.152197594697005,0.95085359024214,0.780683079039717,0.384879283574979,0.60777767741852
RP11_143J12.3,ENSG00000263847,-0.34202633071717,0.657293540398021,2.49862361220337,0.12854884150548,0.321832063837538
LINC00672,ENSG00000263874,-0.196050858845859,2.71670314173821,1.05798187171685,0.312974574690085,0.540961236960949
SNORD3A,ENSG00000263934,1.27041225018451,3.24139913079846,1.68542897893909,0.206042808834185,0.427011245360569
NBPF11,ENSG00000263956,-0.214377905634926,2.42425717089192,2.70631004530042,0.111765376942412,0.296854301226974
RN7SL381P,ENSG00000263968,-0.509805881028791,-0.121206379194353,3.10273633643988,0.0896978181559241,0.260607869215253
CTC_542B22.2,ENSG00000263990,0.088361728585664,0.364662457116836,0.223631773376001,0.703990504108821,0.844085768337301
RP11_68I3.10,ENSG00000264007,-0.638517189228392,2.16853265697682,7.02747826124444,0.0133731634767398,0.0847300471776275
RP11_159D12.2,ENSG00000264112,-0.391185401269115,5.49945099779913,6.88015016745905,0.0143355263680263,0.0880933095574237
RNU4ATAC,ENSG00000264229,-0.0238118196738307,2.12104554849963,0.02865743462901,0.866858207644205,0.933275661816377
RP13_270P17.1,ENSG00000264235,-0.399523845294918,0.735719993885195,7.1221560103706,0.0128296610015759,0.0826815861829864
LINC00909,ENSG00000264247,-0.071743110782077,4.22863888712084,1.15647866372477,0.291892375883821,0.518086930659926
RP11_162A12.2,ENSG00000264278,0.148576138368299,0.498815384400106,1.06770774432551,0.310803453318941,0.538692512036804
RP11_958F21.1,ENSG00000264345,0.0234879128439754,1.68423050902562,0.020538312920048,0.887128166888614,0.943654807967379
SNRPGP2,ENSG00000264350,0.101711043995269,1.72042330795754,0.30510185394182,0.58639951608224,0.766209603656789
DYNLL2,ENSG00000264364,0.0214376198755217,6.77369301172945,0.110310851858597,0.742403662585485,0.867773252613902
MYH4,ENSG00000264424,-0.262244442122717,0.791463785704235,1.14368291562555,0.29452157395151,0.521011807280458
RP11_556O9.2,ENSG00000264513,-0.0149835434763219,-0.302095780139774,0.00242904658648929,0.961061531330972,0.980493227264276
OTUD7B,ENSG00000264522,-0.162752951796468,6.81197804639893,3.90341926459125,0.0586881377712837,0.201551045914056
SUZ12P1,ENSG00000264538,-0.307085155661165,3.1896414363041,5.91365281411034,0.0220747139208653,0.113411811944079
RN7SL15P,ENSG00000264573,-0.46026516055298,0.166091250853721,5.13170024952817,0.0339320887817358,0.145657269875827
LINC00526,ENSG00000264575,-0.157531246266102,1.48217866476981,1.46834911591198,0.236302240500073,0.461562320229115
AC010761.8,ENSG00000264577,0.0981981667944708,3.47142613575076,0.837427345210538,0.368387081577819,0.593557599502587
RP11_474I11.8,ENSG00000264829,0.154530188835887,-0.107680699557648,0.336861749646935,0.721915644615759,0.855129432415826
RP11_815I9.4,ENSG00000264885,-0.0243110182416508,1.65117865476189,0.0285062744517561,0.867206359496825,0.933508491196147
RP11_421E14.2,ENSG00000264895,-0.450480566888109,0.678730064704022,4.93055044607132,0.0351371287023774,0.149001795048053
RP11_6N17.4,ENSG00000264920,0.023986236958496,0.773179936898762,0.0205760609043188,0.918342084725315,0.960977117664536
SH3GL1P2,ENSG00000264943,-0.168579360278762,-0.156552142815373,0.396239968483771,0.534428019611766,0.730545988528047
MIR3153,ENSG00000265112,-0.568773530812178,-0.150047807348957,6.35409258128467,0.0180520899110082,0.100872320464533
MIR133A1HG,ENSG00000265142,-1.88928050883006,2.04857476952467,5.49928414980384,0.0271897618678787,0.12814231189235
SNORD3B_1,ENSG00000265185,0.542592198565902,2.00904909448478,1.81600273989856,0.189554499716822,0.405613251982912
RP11_70L8.4,ENSG00000265194,-0.160474321802296,1.47335011239434,0.510412467981866,0.481207612312404,0.690141173241558
RBM8A,ENSG00000265241,0.190647539783911,6.76651150318081,8.50412835127799,0.00712663766962275,0.057952996471571
PGDP1,ENSG00000265273,-0.239256467458386,1.97056960687796,2.42350153223119,0.134128582827985,0.329748133738278
RP13_104F24.3,ENSG00000265298,-0.214659408209856,2.12082021668895,3.01905614889686,0.0965992107996904,0.272397248887229
TIMM23,ENSG00000265354,0.170474738566836,5.38244654407144,8.5399773476702,0.00702168886952871,0.0574461913460321
CTD_2510F5.4,ENSG00000265415,-0.16636243749164,2.78921952537794,0.266676134360925,0.610969856623368,0.783016477075724
RP13_20L14.6,ENSG00000265458,-0.403115950979241,-0.0602710488968436,3.07688232774626,0.090973694098278,0.262702253566048
RP11_449D8.1,ENSG00000265485,-0.138160623572139,0.45567534294177,0.0981394587483256,0.756551679608717,0.875192677299841
RNF115,ENSG00000265491,-0.0664489074516049,6.80883889339011,0.940766457850062,0.340852069790464,0.570344467771347
MIR1539,ENSG00000265496,-0.382549212181421,-0.470549142637498,1.32342642045312,0.260255081552281,0.48650036076941
CTD_3157E16.1,ENSG00000265519,0.0648971055842355,1.4093985473235,0.0500711433908114,0.825052458599935,0.914882630662137
RP11_183C12.1,ENSG00000265545,0.0187645878679162,-0.0528821599492956,0.00503486152426305,0.944088177817287,0.972509334361058
WDR45BP1,ENSG00000265574,0.444119514792483,0.222025393182214,5.13579232414482,0.0338680538606525,0.145576546682554
RP11_68I3.11,ENSG00000265625,-0.765118782107617,0.585210249470526,8.14233732301185,0.00828704212655756,0.0638911649008807
RARA_AS1,ENSG00000265666,0.221896661963712,1.09933477078345,2.29188207425897,0.14189057996694,0.341271125901653
RPL17,ENSG00000265681,0.0149843888260181,4.09125783145493,0.0353058175429481,0.852387866764614,0.927420589537079
MAFG_AS1,ENSG00000265688,-0.381365896532622,0.4859231030632,2.97735058307951,0.0960838865090977,0.271410425052712
RN7SL648P,ENSG00000265727,-0.57320285701891,0.350887213873776,2.80387784812477,0.105801893593661,0.287285122632051
RN7SL5P,ENSG00000265735,0.264197773454614,1.50699592013855,0.900231077563652,0.351293998624167,0.579833263575253
RP11_849F2.5,ENSG00000265749,-0.0693716030940264,1.90390592966751,0.281652316853792,0.600040721900515,0.775618902614055
RP11_17M16.2,ENSG00000265778,0.287468600487347,0.0343247125478707,2.69569207476102,0.11458235269817,0.300979226109453
MIR4292,ENSG00000265806,-0.384316318490672,-0.235484990737603,4.75039277914532,0.0383611738810838,0.157328685646032
SEC22B,ENSG00000265808,0.157230043260914,7.31443208072594,1.45408186798976,0.23855257158689,0.46426732791726
FSBP,ENSG00000265817,-0.461005955012798,1.41856215322916,4.81203217781383,0.0393833085801274,0.159365246411866
TXNIP,ENSG00000265972,-0.0285643465994384,9.25716114838746,0.0253707915292693,0.874664150552605,0.937086091128624
MIR3609,ENSG00000266019,-0.238699007069439,1.31184598554584,1.82029487685398,0.18869546791586,0.404685034952324
SRGAP2,ENSG00000266028,-0.283969595097185,5.00639857832484,3.29624176376423,0.0808618476964745,0.245021599506565
NDUFV2_AS1,ENSG00000266053,-0.343603406565143,1.37091976235927,6.84306125757196,0.0145057411203089,0.0885923688231999
POLRMTP1,ENSG00000266066,0.0945946340232388,2.94368623851584,0.393363528807589,0.535904306327998,0.731307385884548
BAHCC1,ENSG00000266074,-0.254821687585794,3.88806273135534,4.08763192924451,0.053404105253867,0.191149389371026
RASSF5,ENSG00000266094,-0.634377397962199,0.603928756045531,7.44213793366587,0.011164470573487,0.076683664079866
STRADA,ENSG00000266173,-0.058465942501531,2.81131204645136,0.173036037003701,0.680777560217915,0.830447660181589
CTD_2267D19.3,ENSG00000266208,0.0672378259393587,2.1174811014728,0.21987846460749,0.642967849640526,0.805612083795157
NARF_IT1,ENSG00000266236,-0.241912883171427,0.301735762089419,1.82730137879331,0.262624277958761,0.488475230719006
NBPF15,ENSG00000266338,0.103586965485994,4.26087417259926,0.797478499477328,0.379887714376901,0.604044361966948
SNHG25,ENSG00000266402,0.415800137201986,0.297747705120484,5.79652476220082,0.0269385719436453,0.127766205824854
CBX3P2,ENSG00000266405,-0.311958634366044,1.2234910632067,4.35063781576841,0.0467608186640164,0.175699074742254
RP11_180P8.3,ENSG00000266411,0.0497544564316252,0.541688331762127,0.0504650495228945,0.823979426630028,0.914489939928939
NCOA4,ENSG00000266412,-0.0852971812950665,8.64792335290689,1.47859197355246,0.234717589679195,0.459835145443065
RP11_806L2.2,ENSG00000266456,0.336325594378111,0.129572511485097,1.81328978412467,0.189520745539498,0.405613251982912
CTB_131K11.1,ENSG00000266469,-0.192920474099857,3.60121474423989,3.42024343602305,0.0755872477706167,0.235467591632314
MRPS21,ENSG00000266472,0.246601669582514,5.85213690397803,6.94763503237568,0.0138511491277157,0.0863644102721149
CTD_2349P21.9,ENSG00000266490,-0.428978158708632,-0.195743722803299,4.54577228712612,0.0424287677013212,0.166456888985217
RP11_45M22.5,ENSG00000266498,-0.221099274004372,0.35348492347575,0.77995282414474,0.385098489704635,0.607924443494543
RP11_766H1.1,ENSG00000266501,-0.0100091763782334,3.11477391511527,0.00725139935088745,0.932778234785613,0.966905000476964
RP11_138I1.3,ENSG00000266651,0.776264985128633,1.32951645503441,9.69438986236484,0.0043994766576049,0.0440108603293279
RP5_1148A21.3,ENSG00000266680,0.279638166691484,0.172544503918355,2.41956798748973,0.131692774538267,0.326754828961506
RP11_214O1.2,ENSG00000266709,0.285608141672245,2.37456014430487,2.01257290448657,0.167656769507714,0.377832291231991
MYO15B,ENSG00000266714,-0.529256732689152,1.99528700341781,5.48439377337596,0.0269658961573614,0.127789379024456
RP11_466A19.1,ENSG00000266718,-1.03315434960271,0.150866505293432,9.74771011447172,0.00430747364171011,0.0434608502988608
MIR4482,ENSG00000266852,-0.0839003066067011,-0.13538044477262,0.116266703412201,0.942557866910864,0.971784467435232
RP11_1148O4.1,ENSG00000266876,0.18095375425372,0.289644152659463,0.655251939330489,0.425451143931704,0.643192603033622
RP1_266L20.9,ENSG00000266896,-0.190635138026127,0.681779973643329,1.48803608232297,0.233268396137639,0.45813867452319
CTC_559E9.1,ENSG00000266904,0.0208692721179833,1.91802835296292,0.030267225847921,0.863207682734867,0.93163428275001
RP11_15A1.7,ENSG00000266921,-0.0228856717348493,0.358232140048734,0.0157322917857191,0.901131228145378,0.95166309997595
RP11_799D4.4,ENSG00000266947,0.0703458889725436,1.01062633959741,0.167050027001204,0.686031618140933,0.833923017655566
RP11_712P20.2,ENSG00000266965,-0.296529193712183,0.198298643844319,1.23032050793139,0.27731099670708,0.504261884725067
AARSD1,ENSG00000266967,-0.298133489726765,1.2377791465262,3.81188683104609,0.0615308429596245,0.207592422588939
RP4_657D16.3,ENSG00000266993,-0.257406446819399,-0.118615318945144,1.99271840398007,0.169693036373797,0.380344015928067
RP11_936I5.1,ENSG00000266998,-0.556571860015783,0.483751953021385,3.04354000312253,0.0926499739082848,0.265636207038309
RP11_27G24.3,ENSG00000267000,0.604414451739839,0.459498665796469,3.46694113001227,0.0763346875221557,0.236924614521514
RP11_242D8.1,ENSG00000267002,-0.48418721193191,2.35735688177787,8.06952164081616,0.00854466736788393,0.0651394277363127
LRRC37A16P,ENSG00000267023,-0.160956509207021,3.29188355551506,1.26092273060342,0.271548653541465,0.497895919043271
RP11_35G9.3,ENSG00000267040,-0.45094006104554,0.73195846504311,8.25980851853148,0.00799039945681324,0.0623917993491002
ZNF850,ENSG00000267041,0.613080910313107,4.71194529590993,54.3446579444226,7.03556876433347e-08,5.39159086306755e-05
RP11_15A1.3,ENSG00000267058,1.10418241342007,1.14131267642887,21.7479167964543,7.83947017121115e-05,0.00384635955686893
PTGES3L,ENSG00000267060,-0.746045553091982,1.29568706300411,5.0369556367711,0.0334231587787534,0.144435793293899
CCDC58P3,ENSG00000267076,0.28238866023035,0.0829504662084024,1.7041332855135,0.205548308593734,0.426690881202956
ASB16_AS1,ENSG00000267080,-0.0919649808517573,3.00602179809004,0.653279411585346,0.426140298358002,0.643750663801307
ILF3_AS1,ENSG00000267100,-0.0962528391306862,3.8216014335151,1.72306430622007,0.200555906848635,0.420131775145033
RP11_686D22.7,ENSG00000267102,0.470386534771007,2.48443382890705,6.17223980606359,0.0196058597317216,0.105351981032589
ZNF561_AS1,ENSG00000267106,0.0475907869120552,2.10303394066624,0.306906761536664,0.584230192365913,0.764764640128895
AF038458.4,ENSG00000267113,0.280157749961537,-0.41258427453341,1.12237631572074,0.301166895454785,0.528305956894904
CTD_2020K17.1,ENSG00000267121,-1.1410540325293,3.3490121996732,7.06978993264792,0.0134048238330983,0.0848638198056847
AC004490.1,ENSG00000267122,-0.368896342243224,-0.409178419280425,2.55104727655282,0.122080219873674,0.31206399342068
RP11_795F19.5,ENSG00000267127,-0.167835913815021,0.150804322493783,0.624714354846064,0.436318186254561,0.653056972785961
CTD_2528L19.6,ENSG00000267152,0.122847834543019,1.97555473814052,0.810848443112466,0.375981458866148,0.600358455184109
RP11_1072C15.4,ENSG00000267160,-0.32319412863155,1.01174962822818,2.32835880866424,0.138885108988017,0.336575200331697
CTB_55O6.12,ENSG00000267169,-0.0631657934612466,1.41016987417494,0.151991842846405,0.699755391207862,0.841421548763058
PTP4A2P1,ENSG00000267185,0.106637472977726,3.53737932371902,0.725579927912048,0.401953214132301,0.623575945246552
RP1_193H18.2,ENSG00000267194,-0.930746860838873,0.0119969816170909,8.40071758552045,0.00743907987452304,0.0596795176573775
CTC_429L19.3,ENSG00000267197,-0.0714070779686139,0.102260690444379,0.10463839471144,0.748872150761203,0.871266023377593
RP11_861E21.2,ENSG00000267199,-0.393025572807259,0.388092163363824,2.24929224383603,0.145497661451441,0.346169997891489
AC007773.2,ENSG00000267213,0.040158793519014,0.400252023336561,0.0495045283294731,0.825633876035237,0.914910169746048
AC010642.1,ENSG00000267216,-0.131564530702702,1.47321835469776,0.854935033836274,0.363504810279218,0.589171408180426
CTD_2132N18.2,ENSG00000267221,-0.905107614165301,0.402412653015282,22.9001116572902,5.66496612052552e-05,0.00324833567709001
CTB_31O20.4,ENSG00000267244,-0.301917543405336,0.932217678407948,2.54494540189536,0.12250774485123,0.312740662736491
CTD_2319I12.4,ENSG00000267248,-0.281949335830214,0.0440199840442273,0.895279179843899,0.35260033835146,0.580588616837711
RP11_973H7.3,ENSG00000267249,-0.236979931483323,0.604897869306689,1.2080570121889,0.281604185202148,0.507926124079562
ZNF790_AS1,ENSG00000267254,0.529420097248119,0.943128428188522,3.65903127457354,0.0666314446084145,0.217681656127327
RP11_2N1.1,ENSG00000267269,0.419820095421698,0.492497932309463,2.61995840256514,0.117370938319497,0.304777249675339
PARD6G_AS1,ENSG00000267270,-0.255480609993626,1.28776888525317,1.85326035805592,0.184870121612462,0.399611891843191
MAP3K14_AS1,ENSG00000267278,-0.56240412418191,1.34649164493675,6.44335400920997,0.0173394015756704,0.0982344165142801
RP11_879F14.2,ENSG00000267279,0.606375682292056,3.08371108245462,11.4584240315593,0.00222999421977158,0.0292570381013962
TBX2_AS1,ENSG00000267280,-0.0819973241273288,2.08041755937446,0.18503511096761,0.670559886735784,0.823786328872421
RP13_890H12.2,ENSG00000267288,-0.28618499317461,0.316582387875212,2.35738446502184,0.188681883191934,0.404685034952324
CTD_2630F21.1,ENSG00000267309,0.061759189156813,0.453036219998108,0.0623843362354231,0.804692624310417,0.903749525404892
RP11_686D22.6,ENSG00000267315,0.488107050214558,0.213841869220654,6.5243190679745,0.0167196352373827,0.0960275124465379
CTB_25B13.12,ENSG00000267317,-0.106547862159398,2.71183412319164,1.11665307288128,0.300180177265448,0.527322300265567
RP11_1094M14.11,ENSG00000267321,-0.10197980559346,2.99797370117217,1.64542606050834,0.210690750833076,0.432402536046775
SNHG22,ENSG00000267322,-0.0522693652540328,1.26997107962404,0.079156622045996,0.78062914857058,0.889851344538746
RP11_552F3.10,ENSG00000267342,-0.178943068336593,-0.216834956333747,0.790909334388518,0.38182871604134,0.605157526812417
CTD_2623N2.3,ENSG00000267370,0.282410114786316,0.486208490176056,1.94499235712321,0.174711068396661,0.387276201612599
RP11_244M2.1,ENSG00000267374,2.32273988109667,1.8737976931608,10.4849635422529,0.0033519599659966,0.0379080054341414
CTC_260E6.6,ENSG00000267383,1.17543832913716,0.318574379695146,6.3086973257907,0.0185489841044543,0.102159069539008
RP11_635N19.1,ENSG00000267390,-0.255841061876818,0.0583065294264168,1.14665898718761,0.293907264882775,0.520339163915286
CTB_175E5.7,ENSG00000267394,0.00307318809296439,-0.116151928420341,4.89534365474846e-05,0.994469921687464,0.997631495431764
AC074212.6,ENSG00000267395,-0.632216400369403,1.59231103355724,7.48262085001865,0.0109712399428637,0.0759072073948864
RP11_873E20.1,ENSG00000267397,0.346339802810533,1.25094811816182,6.78325670259465,0.0148952938157325,0.0900168207931916
CTC_559E9.6,ENSG00000267419,-0.0375131642809643,0.460848433700488,0.0343508701736808,0.85437393284522,0.927835637716571
CTD_2554C21.1,ENSG00000267422,-0.117306304727894,4.05075172897413,1.58538173983557,0.218967235433947,0.442082514093402
RP11_635N19.2,ENSG00000267430,-0.428160002613192,0.223203277362211,3.71544291851964,0.0646953931341552,0.21400677527399
ZNF582_AS1,ENSG00000267454,0.233668850145089,1.20359050398687,1.75449539640614,0.19662435961403,0.415298717708697
ZNF571_AS1,ENSG00000267470,-0.0196426741653856,0.226779803377854,0.00372018741877263,0.951822260305024,0.975950122528022
RP11_703I16.1,ENSG00000267480,-0.13746362751958,-0.305537315512412,0.248807662566378,0.622031879690326,0.791708244215154
CTC_559E9.5,ENSG00000267481,0.854282603503824,1.47592609053712,6.34993407809281,0.0181322835392598,0.101174316911979
CIRBP_AS1,ENSG00000267493,-0.185126783439322,1.83783057890222,1.41489882826411,0.244795167344508,0.470499059844162
CTD_2006C1.6,ENSG00000267500,0.0229079439165962,0.868890700830233,0.0124651718759877,0.911944369855106,0.958020807107397
ZNF285,ENSG00000267508,0.111967529950852,2.83638158492015,0.54879905847465,0.465323782274317,0.67719801303496
CTC_325H20.4,ENSG00000267510,0.337138298625785,1.96663179830972,3.08912869369317,0.0903667685864801,0.261700990977546
CTD_3252C9.4,ENSG00000267519,-0.167672391022201,3.88571677906948,1.58656763363204,0.218799891166705,0.441910974968095
AC006273.5,ENSG00000267530,-0.0616348388546246,0.682320067256852,0.0806040985243104,0.778687206707488,0.888689682827005
RP11_815J4.7,ENSG00000267533,0.0358691251133383,0.706086227730095,0.0209041636635595,0.886387322949163,0.943321263349271
S1PR2,ENSG00000267534,0.528584262719947,2.29799179031844,13.6012989065215,0.00102619539344483,0.018329148131751
AC007229.3,ENSG00000267544,0.17666022895194,2.06880326418107,1.11007328587821,0.301579595751314,0.528453880055084
RP11_686D22.4,ENSG00000267547,0.554869338202126,0.628848465317297,7.79814763821649,0.00958470758467843,0.069605911173389
CTC_559E9.8,ENSG00000267565,-0.171013310704671,-0.209657332449243,0.39325183257387,0.535961785179177,0.731323809469942
CTC_459F4.3,ENSG00000267575,-0.0637130353064151,3.14759943200524,0.644300206682374,0.491147118845802,0.698482730963723
CTD_2587H24.5,ENSG00000267577,0.599548062040869,0.500922168276732,2.68847996997377,0.112896858231858,0.298382187473361
RP11_687F6.4,ENSG00000267587,-0.164515746422176,0.18017536766923,0.321256787106896,0.575623815729512,0.758918000167467
RP11_400F19.18,ENSG00000267632,-0.0160374025552791,1.0130103249233,0.00628089131824505,0.937427650866866,0.969538765128565
ZNF224,ENSG00000267680,-0.141545387796662,5.32947627784496,5.2319491810306,0.0303949644087303,0.136671182517378
CTD_3220F14.2,ENSG00000267682,-0.307544263716745,0.411448755150923,1.66828605186987,0.207642132421751,0.428942721497822
AC006116.20,ENSG00000267710,-0.372567710683101,0.170494339449249,1.43073210097455,0.244672328792629,0.470443494525665
RP11_49K24.8,ENSG00000267724,-0.188245068784807,0.248115828629295,0.469578369406038,0.499132900714854,0.70514710859899
UBE2L4,ENSG00000267741,0.180345760461622,1.73599480745289,1.14737520942654,0.293759679748365,0.520245903619505
FAM60CP,ENSG00000267742,0.165076943094963,1.97705247302232,0.956517782434721,0.336911537306807,0.566750876199882
RP11_686D22.8,ENSG00000267745,0.590060075486861,1.46920204795244,5.45870655925684,0.0272944575672029,0.128390441242285
RUNDC3A_AS1,ENSG00000267750,1.23453566119544,0.488001213493204,26.8905818497283,1.95187317538376e-05,0.00167082420273675
RP11_2N1.2,ENSG00000267774,0.738650767346556,3.33717816059817,7.46947992666761,0.0111401639167606,0.0766674964590363
RP11_35G9.5,ENSG00000267787,-0.139275752862286,0.375764230601457,0.392904331061355,0.536140682585194,0.731370452694202
LIN37,ENSG00000267796,0.210998863629553,1.531009134279,2.97155516400373,0.275503698306114,0.502343192481339
NDUFV2P1,ENSG00000267809,-0.0886727389846964,5.55122175879262,0.974623826219678,0.332459683466221,0.562476207529635
AC008746.12,ENSG00000267838,-0.375242193428344,-0.0809387106839717,1.57735785845447,0.220103713580378,0.443198434339036
NDUFA7,ENSG00000267855,0.0790728460398172,0.166075801524693,0.145868058789551,0.705561717216932,0.844997928388085
MZF1_AS1,ENSG00000267858,-0.224398181976656,1.58999784741228,2.91850733858513,0.0992601063199544,0.276413374460465
CTC_444N24.6,ENSG00000267871,-0.451939613884356,0.23623536421417,3.43985238304483,0.0748024161292416,0.234201416880912
RP4_569M23.5,ENSG00000267882,-0.0133749306040638,1.51737692659544,0.00992370982252277,0.921397641361191,0.962555715172822
CTD_2291D10.4,ENSG00000267886,0.778513579832605,0.705265238524314,14.3078728100809,0.000802909863712993,0.016157988651384
CTD_2639E6.9,ENSG00000267898,-0.75928562230384,-0.255418966075852,5.09468830775954,0.0324602945353363,0.141874937522316
CTC_429P9.5,ENSG00000267904,0.223588819065274,2.73084238500818,4.71434477482157,0.0390450566826593,0.158733170333008
CTB_176F20.3,ENSG00000267934,-0.658634280656541,0.103381342054869,2.11501164303824,0.160426668276967,0.366631931773182
AC007292.6,ENSG00000267980,-0.153181296463892,-0.099540369783713,0.427230726329735,0.518983590676027,0.719380096877631
CARD8_AS1,ENSG00000268001,-0.0670972614638037,1.60966994961921,0.232196426265157,0.633856356665734,0.799236100275927
PTOV1_AS1,ENSG00000268006,-0.035221577982398,3.37963156768907,0.129816425404619,0.721478793928967,0.854880609268715
AC005253.2,ENSG00000268030,0.0559938406096035,0.369889820491696,0.0541688881600982,0.817750157300181,0.910919449119666
AC005795.1,ENSG00000268034,0.567804313885382,4.78485413517962,13.266722889562,0.00115464585878988,0.0197888347236481
NBPF12,ENSG00000268043,-0.100049810366909,2.79025048002537,0.795266350760695,0.380539728744333,0.604373354705593
CTD_2619J13.9,ENSG00000268049,0.101506402130068,1.50753063253792,0.283549996747212,0.598821436862337,0.774851924372886
NAPA_AS1,ENSG00000268061,-0.307068941060151,0.830561192602846,3.68613000175115,0.0656933554691862,0.215725341109419
CTC_429P9.2,ENSG00000268087,0.191994927544243,1.96186951379627,1.39190774039189,0.248567719770087,0.474688538538034
PCGF7P,ENSG00000268140,0.116440562307119,2.52871210089117,1.19150515153615,0.287109941573402,0.513763386888607
AC005785.2,ENSG00000268189,-0.265965380175587,0.342050252924271,1.73289344560946,0.199316127230762,0.418472855254357
CTC_444N24.11,ENSG00000268205,0.001150215412492,6.00404574948806,0.000145033019297816,0.990481556938359,0.995492111904135
AC137932.4,ENSG00000268218,-0.0125499222250632,0.789611957560838,0.00254748656935088,0.960124328965298,0.980349015039562
CTD_2331H12.5,ENSG00000268225,0.180723198412468,0.520885644767637,0.532658292103835,0.471894958708774,0.682937758211294
CTD_2619J13.8,ENSG00000268230,-0.10691277225901,1.47535332895491,0.361563858529819,0.614091730084563,0.785328847127374
RP11_434D12.1,ENSG00000268279,-0.613178422368436,0.542045482551391,7.16850753861288,0.0125724410323613,0.0820107501690982
CTD_2620I22.2,ENSG00000268282,0.205800109113608,-0.625209328525384,0.332417606465265,0.570227576553458,0.756090664041756
VN1R81P,ENSG00000268357,0.835245866342791,0.50006138279357,9.46393154925671,0.00482245507629992,0.0464521234151085
CTD_2017D11.1,ENSG00000268362,-0.364427092422897,1.38318101334592,1.22168609871266,0.279014352966315,0.505878546900283
SMC5_AS1,ENSG00000268364,-0.270297522362389,1.78988262441859,1.95704451095971,0.17342715755666,0.385385700988584
CTC_492K19.4,ENSG00000268366,-0.0278744690974489,-0.585740150749805,0.0137286509158144,0.907609520827244,0.95527534458292
CTD_2371O3.3,ENSG00000268403,0.0149338008394502,2.13786853023068,0.0197598563108333,0.889273041681403,0.944648899987901
TRMT112P6,ENSG00000268412,0.110595709970664,4.45088911795879,0.591188357806649,0.448759757940293,0.663109439724333
DKFZP434I0714,ENSG00000268471,-0.0847682446278401,2.25852562124255,0.768666564561361,0.388509845549425,0.610933060819513
CTD_3138B18.5,ENSG00000268516,0.127221998743519,2.41361160584923,1.05232088478606,0.314247757227322,0.542267762927223
VN1R83P,ENSG00000268521,0.179513993059834,0.393445210868711,0.74054561188302,0.397206397163303,0.619085228391133
CTD_2619J13.16,ENSG00000268543,0.0231546688731124,0.731307044550539,0.0196886055333597,0.889471495775596,0.944648899987901
