"gene","nodescore"
"RP11_217B7.2",0.567056943514469
"RPL10AP6",0.507246950487253
"AC058791.1",0.420468384373629
"TPI1P1",0.533257821066863
"SLC16A1_AS1",0.364409437077528
"CTD_2015B23.2",0.263976990430109
"XXyac_YX65C7_A.2",0.638011916605964
"CTA_292E10.6",0.416374086309121
"UPF3AP1",0.209750917188034
"TMEM185B",0.653097141785487
"RPS7P10",0.406722600881191
"RPL7P22",0.417006966227943
"SCDP1",0.221066471028404
"FTH1P20",0.158555930552149
"FTLP3",0.387055946481733
"PLCG1_AS1",0.399562326811676
"KIF4B",0.210632944368422
"HSPA9P1",0.360501658929811
"IGBP1P1",0.368285326751072
"LINC01535",0.522325583808825
"ENTPD1_AS1",0.309637426486823
"LENG8_AS1",0.505058876396733
"FAM66C",0.543323023497374
"RP11_142L4.3",0.411248288071166
"HSBP1L1",0.157773910992438
"PSMD5_AS1",0.323328402552272
"TBCAP1",0.342854149598804
"AC015923.1",0.125829721745546
"CACTIN_AS1",0.322064757838179
"RP11_203B9.4",0.619232601310194
"SUGT1P",0.488741052541478
"RP4_756H11.3",0.44856232477723
"AC097724.3",0.473117856601059
"AC004112.4",0.346081993852216
"AC002472.11",0.421902914705246
"DANCR",0.383531107259367
"RHEBP2",0.222201071806798
"COX6A1P2",0.375138982268375
"CENPCP1",0.343469083079248
"RP11_543B16.2",0.542196299338687
"RP3_417G15.1",0.41335022467291
"AC007285.6",0.34242992203016
"IL6STP1",0.452775681771257
"SLC8A1_AS1",0.508937359969873
"LINC00511",0.53087424055548
"ITGB2_AS1",0.664565415193329
"C14orf132",0.659533205844688
"WDR46",0.430516704565315
"SDHDP2",0.330767147094481
"RP11_543P15.1",0.215431538564212
"RBMX2P5",0.436695744856879
"RPS28P7",0.541260374694651
"AC096574.5",0.417447801666901
"ZNF717",0.498108975957899
"ST7_AS1",0.395311530875741
"RP11_121A14.3",0.460880856648105
"SUB1P1",0.319232280281156
"AC105760.2",0.413620511718201
"RP11_166N17.1",0.574205549815265
"KLLN",0.435931439789452
"ELL2P1",0.37033312663853
"THRAP3P1",0.457815615413333
"HAUS6P1",0.244779386969094
"PARG",0.384570059469707
"HNRNPKP2",0.413532988729311
"RBM26_AS1",0.530972579193712
"TP73_AS1",0.509560893613676
"KIF9_AS1",0.408745881200674
"TSSK5P",0.301809524350682
"RP13_188A5.1",0.389943462428988
"RP11_145A3.1",0.523196098032591
"SCAMP4",0.378492167232488
"SLC2A1_AS1",0.307476510722605
"RP11_152N13.5",0.315144135208781
"SPAG5_AS1",0.295431889438948
"AC018647.3",0.482661943268161
"RP1_35C21.2",0.578709077480729
"RP11_165J3.6",0.38970001106997
"RP11_864N7.2",0.200028916238826
"RP1_101K10.6",0.589831960424724
"RP11_488L18.4",0.444600662004613
"RP11_307P5.1",0.273699193446461
"GCOM2",0.5516031562364
"RP11_536C5.7",0.362305019854232
"RP1_283E3.4",0.443978153386111
"AC012358.4",0.462067509169375
"SLC9A7P1",0.910928527372348
"RP11_958N24.2",0.367750409655135
"SEPT2P1",0.421757865985921
"DPY19L2P3",0.661355874080315
"RP11_77P6.2",0.559977153899248
"RP11_191N8.2",0.51644478970046
"RP11_423F24.3",0.32341225313253
"RPL3P2",0.468169595381971
"AC007383.3",0.182450317151512
"LINC01341",0.591150905295351
"TARID",0.545506580809843
"PIN4P1",0.459163534246782
"TRIM60P18",0.449770806436147
"AC108463.2",0.432104362666366
"DHX9P1",0.16271291720063
"SEC63P1",0.448209673051699
"RP11_69E11.8",0.445365269963453
"LINC01515",0.340359725704421
"RP11_452F19.3",0.409133019195547
"MFI2_AS1",0.384940557701243
"ST13P19",0.264056107277373
"CASP16P",0.192636639851867
"TLE1P1",0.592285900565579
"RP11_342M1.3",0.428629170194167
"PTPN2P1",0.345771796870667
"RP11_778D9.4",0.386678053298748
"OFD1P17",0.485332169214055
"AL390877.1",0.306931969234767
"ATF4P3",0.432745159416413
"HCG11",0.600826473119314
"GAPDHP1",0.451612830614502
"AC093495.4",0.411173424771724
"MT_ATP8",0.380308605948531
"RP11_127L20.3",0.334319198083131
"RP3_508I15.9",0.422825930371619
"KATNBL1P6",0.383958012732831
"LYPLA2P1",0.30684562429962
"C19orf24",0.426325842513102
"AC016734.2",0.426930884738268
"RP11_516A11.1",0.479262805665972
"RP11_1148L6.5",0.37665137744314
"EFCAB14P1",0.24930892725619
"AC015971.2",0.473352500010795
"LINC01004",0.532706586590097
"RP11_216B9.6",0.435779632093582
"RP4_800M22.1",0.238148901925472
"CCT6P1",0.443679863391973
"RP5_864K19.4",0.325151629066199
"TSTD3",0.433370618621503
"AC073052.1",0.49173912970791
"SDAD1P1",0.212517702335737
"RP5_994D16.9",0.249321763444849
"OST4",0.560811079161192
"LINC01125",0.384769510850433
"RAB11FIP1P1",0.462104339617945
"EEF1A1P11",0.521973805358553
"RP11_98I9.4",0.50034150500542
"RP11_298C3.2",0.545341390583809
"RP3_510D11.1",0.4002045233116
"RP1_241P17.4",0.20150455850972
"CCDC183_AS1",0.517792969444403
"RP11_550P17.5",0.516450469215628
"SPCS2P4",0.358102857526954
"C1orf233",0.382199437639084
"RP11_574F21.2",0.518165486856802
"HK2P1",0.357894277968025
"ZNF883",0.40822671334825
"RP3_399L15.3",0.378342861290331
"HOTAIR",0.350682542004415
"FCF1P2",0.351776956371563
"AC005682.5",0.414535763815873
"HNRNPCP7",0.252269658068096
"PSMD10P1",0.452862107607483
"PROB1",0.567801357779931
"RP5_826L7.1",0.5470594014628
"DHFR",0.451612830614502
"RP13_39P12.3",0.484294469824542
"WEE2_AS1",0.467251788700735
"CTD_2026D20.3",0.442315113726844
"LINC01128",0.4451346921803
"FAM207BP",0.58189593279938
"RP11_110G21.1",0.610876406973756
"RP11_567G24.1",0.462201782035795
"PCDH9_AS2",0.384796976183114
"RP11_57H12.5",0.380759658914763
"SEPT7_AS1",0.597483052282806
"EEF1DP1",0.382146516509906
"UBAC2_AS1",0.239120368087282
"RP13_216E22.4",0.516996617836837
"AC016722.4",0.249321763444849
"RPS13P2",0.416933708484463
"MTND1P9",0.369701841085591
"VDAC1P8",0.400485534540033
"AC091729.9",0.481016799636459
"AC020571.3",0.350206516800098
"PSMA6P2",0.400335013266337
"CALM2P2",0.625125409792724
"CTB_63M22.1",0.230243519392212
"VIM_AS1",0.226336898342518
"AC007038.7",0.511657530503463
"EIF4A1P10",0.477253321310265
"ANKRD10_IT1",0.595451311109056
"GS1_124K5.11",0.482702310138544
"RP11_390B4.3",0.406758927223085
"RP11_397O4.1",0.352704053489506
"KCTD9P6",0.347409027535279
"AC072062.1",0.503203259731933
"KRT8P12",0.341152261435604
"ACAP2_IT1",0.38519235923672
"AC046143.3",0.573158654554666
"DPY19L1P1",0.460269646771729
"AC090587.4",0.338602490307336
"RP11_442N24__B.1",0.374417069857677
"RALGAPA1P",0.571042792495971
"RP1_92O14.6",0.201917003385293
"AC105053.3",0.535593644738113
"AC068580.5",0.356300770360036
"RP11_58A11.2",0.510591927385904
"RP11_119B16.2",0.138884629892996
"SACS_AS1",0.520804369739811
"ZFYVE9P1",0.162905614360059
"LINC01204",0.55310282430158
"TNPO1P3",0.327631198480574
"PRDX3P1",0.48386092271826
"MBNL1_AS1",0.308428663829183
"RPL4P4",0.427134292340664
"NAMPTP1",0.42274308959008
"AC007879.7",0.492404228479289
"RP11_462L8.1",0.368772694005376
"RP11_345K20.2",0.2735298878981
"ZNF492",0.502327541786142
"AC009237.8",0.197857324465783
"SOS1_IT1",0.460765104378571
"EEF1DP3",0.414831638096537
"UBE2Q1_AS1",0.427934231067681
"SLC25A38P1",0.423573809747875
"XIST",0.360486391993412
"ZNF688",0.420827486474642
"DDX50P1",0.203547783901825
"PET100",0.400485534540033
"RP11_398K22.12",0.342412046868067
"STEAP3_AS1",0.209791703513153
"AC016999.2",0.480339886112275
"RPL7P46",0.320991736926008
"DOCK9_AS1",0.551012869671612
"YWHAZP3",0.519233699734449
"RP11_111F16.2",0.409630334448107
"EIF4EP2",0.347371128403434
"FLJ31356",0.535578849961172
"ZRANB2_AS2",0.446226942021534
"TOB1_AS1",0.214488549455186
"MIR181A1HG",0.283908213314858
"RPL5P4",0.322147522366317
"ALMS1_IT1",0.190194206696696
"AK3P3",0.529769820698981
"LRRC37A15P",0.203957328694239
"RP11_195F19.9",0.494552777329024
"RP4_613B23.1",0.338404607920524
"TMEM254_AS1",0.284147197490782
"ACBD6",0.197054741735847
"SEPHS1P4",0.216065634640934
"HOXB_AS1",0.252269658068096
"RP5_997D16.2",0.51644478970046
"RP5_1112D6.4",0.3890436520487
"CNOT6LP1",0.51743942197821
"RP11_632C17__A.1",0.401307587180032
"RPL4P5",0.477232886893902
"PHBP9",0.467994459594378
"RP11_244J10.1",0.344880070570604
"STARD13_IT1",0.459938598836663
"TOMM20P4",0.144765512218385
"RP3_323N1.2",0.510177509188806
"HMGN2P3",0.297250263856035
"TPI1P2",0.626656727169183
"RPL4P3",0.282196443400851
"AC009245.3",0.405741255117013
"RP4_737E23.2",0.367351070909298
"SPTLC1P1",0.378748228997202
"TCEA1P2",0.251754495107829
"LINC00856",0.41107908693339
"SERPINB9P1",0.554481822255558
"ANKRD18B",0.431595428144813
"U73166.2",0.527361633098034
"PA2G4P4",0.208584296311077
"PROX1_AS1",0.646236476959245
"AP000695.6",0.488258559335734
"PSMG3_AS1",0.496691832251729
"AC108463.1",0.317556064874627
"PPP5D1",0.284789128819254
"THAP7_AS1",0.300583131100092
"LIMD1_AS1",0.340515375982848
"CTB_89H12.4",0.46851557186286
"RP11_517P14.2",0.398447542624883
"FAM133DP",0.275166372968761
"ZNF32_AS2",0.140384824764866
"SF3A3P1",0.432550007332508
"FTX",0.573476980963301
"RP5_1198O20.4",0.175068898423614
"RP11_286H14.4",0.458255483182119
"RPS23P8",0.504542753162691
"DNM3OS",0.416341180968437
"TNPO1P2",0.409404276573569
"PABPC1P3",0.252086160248647
"RP11_54O7.1",0.212192743771776
"RP11_274B21.4",0.305194334117202
"AC127904.2",0.323328402552272
"AC092171.4",0.475756514382898
"SDAD1P2",0.41256900378474
"SMARCE1P5",0.511846898161859
"YY2",0.361272698386642
"CBX1P1",0.385719269620321
"AC005532.5",0.124603323141222
"ZNF674_AS1",0.203957328694239
"RP11_767N6.7",0.527361633098034
"RPS18P12",0.384004770501503
"AC008063.2",0.25383054723674
"RP11_395C3.1",0.189213237637039
"DSTNP1",0.498682643730464
"HSBP1",0.628005082786963
"CDC20P1",0.414241002851298
"RP6_109B7.2",0.243757055521321
"LINC00271",0.492353997164225
"AC007238.1",0.243671012347891
"RP11_263K19.4",0.492379962764537
"RP11_316M1.3",0.394318295054435
"HCG18",0.315303277421012
"RP11_354M20.3",0.294547703185722
"RP3_475N16.1",0.227115199524788
"RP4_569M23.2",0.513986145839705
"AF129075.5",0.340779939061296
"MORF4L2_AS1",0.517992235608777
"AC093702.1",0.131599491883398
"KLF3_AS1",0.568056636388979
"YBX1P2",0.405090977617598
"LINC00852",0.440779404891611
"FAM58DP",0.335576824861632
"AC005592.2",0.623202975414499
"LINC01423",0.411141007249039
"SKP1P1",0.253432368203293
"C1DP1",0.211479580547274
"APCDD1L_AS1",0.417709092285045
"LINC00704",0.447491969175407
"AC007246.3",0.525702951579503
"CLIC1P1",0.441997434530161
"RP1_225E12.2",0.564317124302817
"VDAC1P6",0.387438308302539
"RP11_418J17.1",0.313468691712096
"LINC00689",0.239935844580343
"TIMM8AP1",0.537792873169591
"RNASEH1P2",0.338607640959528
"CTA_246H3.11",0.381885138993171
"RPS18",0.358693134726429
"RP11_244N9.4",0.359288179411089
"FAM225A",0.532642156200899
"USMG5P1",0.283919234636008
"RP11_495P10.1",0.424541727868838
"RP5_1158E12.3",0.417868254375403
"KCCAT211",0.419759433323929
"RPL7P21",0.307239957129929
"FAHD2CP",0.444066586637742
"DLEU2",0.421579711292504
"RP3_355L5.4",0.331786604499995
"RP11_553A21.3",0.290251282335905
"RP5_827C21.4",0.382542125195142
"DIRC3",0.326227897033139
"RP1_203P18.1",0.425832119363294
"RP11_203F10.5",0.301402122504339
"LINC00899",0.383698258131683
"LINC_PINT",0.423995154753462
"AC010976.2",0.433271657634692
"RP11_350J20.5",0.505769875732003
"RP11_92K2.2",0.395470340129417
"TMEM44_AS1",0.331517308410147
"DBIL5P",0.280871256937051
"PIK3CD_AS2",0.47782285643956
"AC019097.7",0.332462159809474
"MTHFD1P1",0.290251282335905
"RP11_206F17.2",0.28083635825258
"AC012354.8",0.524784895109793
"RP11_327P2.5",0.487340929130715
"SNRPFP1",0.320899266520126
"NDUFB1P1",0.41678323668685
"TRAF3IP2_AS1",0.554319392794889
"DARS_AS1",0.378342861290331
"TAPBP",0.508803605537993
"CTA_125H2.2",0.560626771228553
"PPP1R2P3",0.270144192703103
"ANXA2P2",0.551805278784185
"CAP1P2",0.582686243520613
"LSM12P1",0.221823959333045
"RP4_530I15.9",0.39213521033577
"SLC4A1APP1",0.387656110103646
"CTD_2619J13.14",0.514765032367632
"RFX3_AS1",0.551150208811181
"TMA7",0.722266123449195
"MCTS1",0.469319248109485
"ST13P4",0.212209454108673
"RAP2C_AS1",0.281232585570593
"RPLP1P13",0.255652570111055
"FTH1P7",0.202074793426943
"GNG12_AS1",0.510960695001182
"RP11_154D6.1",0.237207052117462
"AC009299.5",0.344917972805508
"SC22CB_1E7.1",0.480889586663593
"ZDHHC20P4",0.428676718279628
"SKA2P1",0.437788828521801
"LINC00493",0.353691938046428
"RP11_134K13.2",0.344018480946279
"CTB_51J22.1",0.371357083973475
"C9orf172",0.331517308410147
"CTD_3184A7.4",0.363529648443506
"RP4_730K3.3",0.470457275753615
"RP4_794H19.1",0.461033918882846
"RP11_3J10.7",0.324064681962365
"BMPR1APS2",0.274648062730636
"EEF1B2P3",0.412373151839653
"TGFB2_AS1",0.476488421158435
"RP11_18B3.2",0.500352044844441
"OSBPL10_AS1",0.463054354764564
"RP11_512F24.1",0.201917003385293
"ST3GAL5_AS1",0.415765707773527
"AC112198.1",0.326599855890534
"AC027612.1",0.307732925926416
"AC093673.5",0.698394157173629
"KB_318B8.7",0.307224275201968
"CLK2P1",0.290730313321942
"GS1_124K5.12",0.406543867979883
"RPL3P4",0.334109786023833
"KANTR",0.382992031030501
"TIMM9P2",0.46965436390235
"RP11_1114A5.4",0.34052837643752
"CTD_2012J19.1",0.206827641661653
"PRPS1P2",0.388760872739355
"GOLGA8N",0.435100657520676
"LINC00665",0.616869273217029
"RP11_400N13.3",0.339328571370707
"BDH2P1",0.40559270688681
"RP3_437C15.1",0.412842177533268
"KIZ_AS1",0.385813430449486
"U52111.14",0.567056943514469
"YWHAEP1",0.31826386791268
"AC083884.8",0.418470031410236
"RHOQP2",0.295094442275786
"RP11_196G11.6",0.267264684495263
"FLJ22447",0.514765032367632
"AC078883.3",0.255641755361811
"SDCBPP3",0.409340286102457
"RP11_536K7.3",0.323328402552272
"RP11_96K19.2",0.473558372075996
"RPS2P32",0.481460642506805
"AC003986.6",0.442064367297667
"PET117",0.3874353107158
"RP5_961K14.1",0.420135671025469
"AF131217.1",0.603992601157607
"LYRM9",0.461917641628084
"SMG7_AS1",0.552425664555049
"PHKA1P1",0.336529011831811
"RPS11P5",0.38772998065709
"DLGAP4_AS1",0.547033570741722
"RP3_510O8.4",0.445747079270433
"AC000078.5",0.385660983399806
"USP12PY",0.479425999768763
"LINC00342",0.651583964399926
"IPO7P1",0.294437272442085
"RP11_90H3.1",0.252332297665674
"SNHG15",0.27715154165751
"LINC00327",0.408150404040938
"AC034220.3",0.355199011250795
"SNHG7",0.580541607610094
"TTLL7_IT1",0.48884191903147
"CCDC144NL_AS1",0.511392863764344
"HOXB_AS3",0.260344854142384
"RAB1C",0.341152261435604
"LINC00702",0.780190219617864
"CTAGE7P",0.428125377563474
"RP11_863K10.4",0.328886449164035
"RP11_421L21.3",0.420397591810409
"RNF224",0.471932970284834
"AC108479.2",0.298299519359733
"AC113189.5",0.200028916238826
"AC004987.9",0.293781272176528
"CNOT7P1",0.280943853705778
"AC079807.2",0.334463153203515
"HNRNPA1P49",0.423132957073383
"LINC00472",0.494527113478337
"GS1_257G1.1",0.626426676474338
"SNRPEP4",0.337644339691707
"GPX1",0.530624413671348
"MIPEPP3",0.413735856846506
"PFN1P1",0.563632290461939
"UBE2FP3",0.433875492895873
"ERP29P1",0.217772172878028
"NKAPP1",0.56562466057046
"RP11_458D21.1",0.40501349256923
"AC008063.3",0.496456021733385
"EIF3FP3",0.498710327838573
"HOTAIRM1",0.221823959333045
"BTBD18",0.302788321179027
"STXBP5_AS1",0.363402312719763
"KRT18P62",0.442815357242985
"EEF1A1P6",0.3055928901024
"RP11_570P14.1",0.505925849008694
"ZNF529_AS1",0.504145619966718
"AC017104.2",0.325079111007929
"B4GALT1_AS1",0.524401052353388
"AC016831.7",0.247618920853187
"KRT8P39",0.352704053489506
"AC115617.2",0.175068898423614
"CYP51A1P2",0.617261522120402
"RP4_694A7.2",0.425849388084201
"RP4_665J23.1",0.571447009613745
"TWIST2",0.234655442184435
"LINC01137",0.259116180108958
"CYP2T1P",0.492766638961114
"GAS6_AS1",0.473157833787729
"AC092835.2",0.372799754845887
"AC007969.5",0.320508982016876
"AC098617.1",0.217933806009682
"AP001442.2",0.451023652471659
"CDC27P1",0.400746209599366
"AP000695.4",0.5516031562364
"HIST1H2BN",0.353964038290539
"EIF4HP1",0.465110262767844
"RP11_307L3.2",0.452938028427719
"AC026904.1",0.348299321870853
"ADH5P4",0.270934940148963
"TTTY15",0.334563668963527
"AC009302.2",0.391903867023161
"DLG5_AS1",0.390628354553228
"YEATS2_AS1",0.435100657520676
"RP1_122P22.2",0.40446046043969
"CTC_575D19.1",0.330827855231708
"RPS28",0.395108444674442
"CTC_338M12.4",0.3507754279555
"FTLP15",0.252655274362612
"UQCRHL",0.182909136348232
"UBE2SP1",0.378091809177524
"RP11_250B2.3",0.316871568223707
"RP11_823P9.3",0.449219260676332
"GDI2P2",0.385813430449486
"RPL5P34",0.424014500132113
"AC062029.1",0.376659161891338
"TXNP6",0.262554528129566
"AC074117.10",0.433612413189633
"RP3_388E23.2",0.226605184749558
"RPS15AP11",0.205190980198825
"TRIM26",0.492318305644274
"RP11_120D5.1",0.419159402272276
"RP13_88F20.1",0.249852166909089
"NAP1L4P3",0.245735076182891
"RP11_30P6.6",0.550783526739341
"RP11_613M10.6",0.331126220998718
"RNASEH1_AS1",0.344962121630622
"ETV5_AS1",0.504716211973011
"RP11_315I20.1",0.191411470914307
"AC093616.4",0.134407109763875
"RP4_775C13.1",0.531048646625867
"RP3_325F22.3",0.275007229708571
"LANCL1_AS1",0.546071897938903
"ZNF879",0.351090332409368
"RP11_761N21.2",0.194688157087756
"RP11_54D18.4",0.372799754845887
"ST13P18",0.289462399633295
"AC012146.7",0.413431516292302
"RP11_767N6.2",0.529063801417021
"BCAS2P2",0.305344948523394
"RPS4XP11",0.39786128353748
"RP11_297L17.6",0.6621839918375
"TATDN1P1",0.458406537573641
"SNX18P7",0.311181351321504
"LINC01426",0.263298068470336
"CTBP2P8",0.554319392794889
"USP27X_AS1",0.319795626476063
"AC006547.14",0.611445106514793
"ZNF37BP",0.35424143516616
"RP11_1275H24.1",0.318932740130489
"ZNF736",0.617170206349728
"RP11_706O15.3",0.386678053298748
"MAGI2_AS3",0.48545626361889
"AC002064.4",0.44889020018286
"SP2_AS1",0.431296807766206
"GS1_124K5.10",0.468399910002847
"PTGES3P1",0.291022218425519
"HRAT17",0.342854149598804
"RP11_100G15.7",0.386442850687325
"FAM133B",0.536861802709886
"RP3_510D11.2",0.284449338925046
"API5P1",0.365808063205699
"CCT6P3",0.513153352638752
"RP1_206D15.5",0.327206036515334
"MAPKAPK5_AS1",0.383698258131683
"JRK",0.280608351216492
"WDR82P1",0.215377958257604
"AC053503.6",0.459517354087369
"AL162151.3",0.278703705411593
"HMGN2P5",0.414290071481442
"SDCBP2_AS1",0.378835275651698
"AF015262.2",0.506922690242625
"RP11_166B2.1",0.403600744222562
"GAS5",0.344963144187316
"HLA_B",0.336512867989457
"SLC25A25_AS1",0.403302793878757
"CTD_2666L21.1",0.340199006681692
"C11orf94",0.38527363226299
"RP11_62F24.2",0.518516936260908
"TPT1P9",0.401161443777138
"RFTN1P1",0.541368303332166
"RPS3AP6",0.341398774621367
"RP11_466L17.1",0.270848040381205
"RP11_336N8.4",0.212308388009097
"XRCC6P2",0.268620381298868
"RPL23AP42",0.243828620910946
"EIF3EP1",0.236420538543515
"MIR155HG",0.366911488632401
"AC007879.2",0.367303381830497
"SNHG20",0.422214059358381
"ATP5HP4",0.312516198191056
"GTF3C2_AS1",0.476932025303945
"FABP5P7",0.44646143295232
"FTH1P2",0.291983351432851
"EIF4A1P2",0.460258256928037
"RP3_497J21.1",0.520821029024901
"SEMA3F_AS1",0.603200826119803
"AC068580.6",0.435363348286054
"RP11_61I13.3",0.446165600757938
"RP5_1099D15.1",0.512079775973801
"TECRP1",0.298196351166708
"AC009303.1",0.580554819783165
"SUMO1P3",0.344023458758174
"CHCHD2P6",0.293350202741311
"ID2_AS1",0.279678088174259
"RP11_1217F2.1",0.554630571732153
"RP11_329A14.1",0.323328402552272
"LINC00094",0.278703705411593
"ZSCAN31",0.425932848108604
"RP11_90L20.2",0.344917972805508
"RP11_374P20.4",0.359423780251041
"RP6_109B7.4",0.403728976789651
"C12orf75",0.479262805665972
"HGH1",0.513727423962499
"RPL39P3",0.377371420330073
"PPP1R3E",0.479920615263648
"RP11_121A14.2",0.212790530372166
"TSPY26P",0.299951491697558
"SUMO2P1",0.175068898423614
"DANT2",0.247967564437626
"RP11_122K13.12",0.489519289826628
"AC010240.2",0.35459346022764
"ITGA9_AS1",0.37101957919866
"FAM103A2P",0.585044796683856
"FAUP1",0.239935844580343
"DUSP8P5",0.411155096834834
"SNRPGP10",0.555411355922509
"DNM1P51",0.536950259258782
"SSR4P1",0.345040216192173
"RPEL1",0.579221386188096
"RP11_477D19.2",0.509979586610351
"LINC00961",0.685164677261003
"AC007041.2",0.0717177437929171
"RP11_282O18.3",0.166461866880835
"AC006159.5",0.477291010211612
"LINC01278",0.426926056116251
"RP11_480I12.2",0.380308605948531
"TOPORS_AS1",0.334200419618184
"HAUS6P3",0.158555930552149
"DBF4P1",0.37665137744314
"AC073046.25",0.343406676529191
"RP4_639F20.1",0.379241298025752
"RP4_756G23.5",0.330975742438871
"HIPK1_AS1",0.489787892554024
"MSC_AS1",0.409978500487902
"LINC00402",0.30060100440698
"RPL6P27",0.378601462371354
"AC005822.1",0.454879211208001
"AC002310.12",0.224712068820556
"GAPDHP65",0.251754495107829
"AF127936.9",0.260743718600151
"NUS1P1",0.540064241301024
"RP11_545I5.3",0.647281947148143
"H3F3AP4",0.420045702376147
"NPM1P26",0.299635552117947
"AC008746.5",0.478134719125296
"PA2G4P2",0.385813430449486
"LINC00894",0.597978849166424
"DICER1_AS1",0.532116217582088
"RP11_340I6.6",0.338845726457242
"HMGN1P36",0.263925430819961
"SEPT14P12",0.424785365663174
"BRD7P5",0.300610162907894
"LINC00607",0.356188144009101
"AC000089.3",0.324302986661954
"OLMALINC",0.520192713350841
"AC005540.3",0.213064048338414
"AC006978.6",0.648519378239793
"B3GALT4",0.46089569984808
"GSN_AS1",0.331465977267148
"LINC00941",0.631070051121031
"RP1_159A19.3",0.474029580630491
"RP13_444K19.1",0.275191823357759
"ASH1L_AS1",0.433878982874043
"NEXN_AS1",0.485848340182268
"ZNF815P",0.284449338925046
"AC002543.2",0.351839934947383
"TTC28_AS1",0.495059241811708
"COX7CP1",0.221823959333045
"UBOX5_AS1",0.390178586827125
"RP3_332B22.1",0.513543466706817
"AC011290.5",0.347592664923241
"ASMTL_AS1",0.448695523436283
"RP4_814D15.1",0.425759922670948
"AC013470.6",0.42893435510317
"RP11_215A21.2",0.417669528230159
"RP1_117O3.2",0.369626268999278
"RP5_1011O1.3",0.21198504018115
"COX10_AS1",0.337937484676449
"RP11_49O14.2",0.419182280173348
"ZBTB22",0.223889775386086
"TMEM147_AS1",0.643103552711571
"MRPS36P1",0.446041878030454
"KDM4A_AS1",0.553215149041869
"LINC01376",0.250182982566384
"VEZF1P1",0.177595453665008
"RP11_400N13.1",0.248349629846649
"AC009404.2",0.528164275702474
"RPL26P30",0.508357097677201
"ENO1_IT1",0.251754495107829
"ZBED5",0.45458340637807
"GUSBP5",0.537353650712593
"RP11_59D5__B.2",0.368381618749746
"SUCLG2P2",0.294654085053786
"RP11_334A14.2",0.155189204056616
"RP11_525G13.2",0.232362285280098
"LINC00854",0.283919234636008
"RP11_320G24.1",0.68681186545723
"DDX11L2",0.459451083369486
"AC097662.2",0.484636314849748
"RP11_175B9.3",0.296569221401609
"PKMP1",0.446175776413165
"RP4_742J24.2",0.382528491920761
"AC003986.7",0.294437272442085
"AC006547.13",0.299810888481685
"RPL13AP5",0.494126252551158
"RP11_443O13.3",0.588882524408776
"RP11_243J16.7",0.500185739786906
"HNRNPA3P5",0.296340894319147
"RAD23BP1",0.2008710869083
"STARD13_AS",0.490332278682041
"RP11_162J8.3",0.477291010211612
"RANP1",0.527361633098034
"ZNF853",0.364356739010912
"PITPNA_AS1",0.344917972805508
"AC079780.3",0.425464902269167
"PRKG1_AS1",0.340164595319125
"MTX1P1",0.381520045842928
"AC068282.3",0.360351479439074
"BZW1P1",0.386667557671146
"EIF1AXP1",0.460098305106082
"RPL31P63",0.237191077042562
"CLIC4P1",0.402904311494578
"MKLN1_AS",0.390689398653997
"RP11_365O16.1",0.361924365014046
"INTS6_AS1",0.603552539456248
"RP11_142L4.2",0.433895299010522
"RPL24P8",0.397594853375522
"SNX25P1",0.44580096655792
"TCEB3_AS1",0.269657214512311
"RP11_446E9.1",0.307875006027228
"LINC01563",0.398977485473836
"CBR3_AS1",0.492888163204585
"AC007750.5",0.472118802036745
"RP11_3D23.1",0.16205606873282
"NIFK_AS1",0.479040711676171
"AC006378.2",0.204948228595651
"RP3_522J7.5",0.533861254666528
"RP11_944L7.4",0.303544381096475
"LINC00106",0.453496953582004
"LINC01554",0.636706795677815
"MIR600HG",0.529063801417021
"RP11_1008C21.2",0.453827080836732
"ANKRD44_IT1",0.552636488542352
"RP11_544A12.4",0.260231027575994
"EDRF1_AS1",0.352470983695279
"ZNRF2P1",0.241330639548946
"CTA_984G1.5",0.289495164995815
"AC012314.8",0.421249075336987
"RP3_486I3.7",0.493493739196082
"ZEB1_AS1",0.502538878294776
"NDUFA6_AS1",0.425957501405142
"AC073254.1",0.413398642181832
"DDX10P1",0.5143585337192
"ZNF503_AS2",0.481197728076515
"B3GNT9",0.614538060366859
"AC147651.4",0.624932033700204
"NR2F1_AS1",0.608872441272088
"RP11_337C18.8",0.432656310825173
"CDKN2AIPNL",0.23395682248217
"RP11_12M9.3",0.169867599331422
"FTH1P11",0.266638919426116
"TTN_AS1",0.275574517926529
"GS1_124K5.4",0.307331222979863
"CDC42P6",0.484726116059689
"RP11_145M4.3",0.386451902990093
"PITRM1_AS1",0.552102903373312
"AP001092.4",0.409659381444772
"FOXD2_AS1",0.403600744222562
"RP1_159A19.4",0.3811274984081
"ASS1P12",0.2110541025012
"ZNF737",0.688794116707876
"RGL2",0.263442856723327
"LINC00959",0.494148556416289
"RP11_206L10.9",0.319081994634615
"RP11_603J24.7",0.40579098636558
"RP11_356I2.4",0.300610162907894
"RPSAP15",0.32757465067919
"SHISA9",0.610412797669915
"NONOP2",0.258231243992895
"UBE2Q2P6",0.264211630321896
"RP11_112L6.3",0.294437272442085
"KIFC1",0.24786187242674
"C2orf74",0.240807759438374
"RPL30P4",0.216808326300665
"RP3_514P16.1",0.45090896554595
"P4HA2_AS1",0.237861732473488
"AC079922.3",0.442753244660055
